,neg,neu,pos,compound,Open,High,Low,Close,Volume,label
1133,0.137,0.827,0.035,-0.9925,12475.11035,12475.25977,12296.23047,12385.16016,148950000,1
1134,0.169,0.777,0.054,-0.9955,12386.03027,12607.55957,12385.95996,12587.41992,167550000,0
1135,0.133,0.801,0.066,-0.993,12583.67969,12603.50977,12546.55957,12571.91016,140340000,1
1136,0.167,0.783,0.05,-0.9923,12567.07031,12751.42969,12566.61035,12724.41016,188410000,0
1137,0.169,0.815,0.016,-0.9943,12724.70996,12740.87012,12644.19043,12681.16016,136760000,0
1140,0.151,0.799,0.05,-0.9938,12679.71973,12679.9502,12536.19043,12592.79981,128760000,0
1141,0.175,0.746,0.08,-0.995,12592.12012,12593.40039,12489.04004,12501.29981,145140000,0
1142,0.184,0.713,0.103,-0.9873,12498.41992,12498.65039,12289.69043,12302.54981,182770000,0
1143,0.179,0.775,0.046,-0.9946,12301.71973,12384.90039,12226.83008,12240.11035,148710000,0
1144,0.137,0.789,0.074,-0.9584,12239.36035,12243.07031,12083.4502,12143.24023,230910000,0
1147,0.268,0.702,0.03,-0.9987,12144.21973,12282.41992,11998.08008,12132.49023,182820000,0
1148,0.135,0.81,0.054,-0.988,12129.76953,12130.29981,11865.55957,11866.62012,207060000,1
1149,0.127,0.812,0.061,-0.9731,11863.74023,11904.91016,11700.33984,11896.44043,198220000,0
1150,0.162,0.77,0.068,-0.9939,11893.86035,11893.94043,11372.13965,11383.67969,300760000,1
1151,0.167,0.783,0.05,-0.9924,11383.98047,11555.41016,11139,11444.61035,406310000,0
1154,0.145,0.76,0.095,-0.9588,11433.92969,11434.08984,10809.84961,10809.84961,479980000,1
1155,0.237,0.719,0.045,-0.9986,10810.91016,11244.00977,10604.07031,11239.76953,431410000,0
1156,0.177,0.791,0.032,-0.9975,11228,11228,10686.49023,10719.94043,396300000,1
1157,0.177,0.778,0.044,-0.9953,10729.84961,11278.90039,10729.84961,11143.30957,393190000,1
1158,0.178,0.753,0.068,-0.9951,11143.45996,11346.66992,11142.17969,11269.01953,228030000,1
1161,0.149,0.785,0.065,-0.9812,11269.84961,11484.59961,11269.84961,11482.90039,188120000,0
1162,0.197,0.77,0.033,-0.9959,11480.48047,11488.00977,11292.62988,11405.92969,187800000,1
1163,0.178,0.741,0.081,-0.996,11392.00977,11529.66992,11322.29981,11410.20996,171280000,0
1164,0.103,0.839,0.058,-0.9532,11406.26953,11406.5,10881.59961,10990.58008,308520000,0
1165,0.177,0.776,0.047,-0.9968,10989.75,11086.40039,10801.41016,10817.65039,336370000,1
1168,0.158,0.806,0.036,-0.988,10820.37012,11020.54981,10820.37012,10854.65039,226720000,1
1169,0.097,0.827,0.076,-0.8026,10854.58008,11176.83984,10854.42969,11176.75977,244130000,1
1170,0.151,0.781,0.067,-0.9935,11175.78027,11331.57031,11113.04004,11320.70996,227380000,0
1171,0.175,0.769,0.057,-0.9911,11321.01953,11406.38965,11106.75977,11149.82031,255050000,1
1172,0.16,0.797,0.044,-0.9945,11149.82031,11326.42969,10929.2002,11284.54004,244410000,1
1175,0.165,0.802,0.033,-0.9946,11286.65039,11541.78027,11286.58008,11539.25,177540000,1
1176,0.197,0.754,0.049,-0.9967,11532.12988,11630.07031,11429.38965,11559.9502,182090000,1
1177,0.181,0.775,0.044,-0.997,11560.48047,11712.59961,11528.08008,11613.53027,229740000,0
1178,0.128,0.791,0.082,-0.9675,11613.29981,11716.83984,11488.45996,11493.57031,178110000,0
1179,0.121,0.807,0.071,-0.9688,11492.05957,11492.13965,11211.34961,11240.25977,174660000,0
1183,0.108,0.83,0.062,-0.9678,11237.30957,11237.45996,10932.53027,11139.29981,217420000,1
1184,0.112,0.858,0.03,-0.9895,11137.62988,11414.86035,11137.62988,11414.86035,166320000,0
1185,0.182,0.756,0.062,-0.997,11414.86035,11477.29981,11283.74023,11295.80957,173040000,0
1186,0.191,0.777,0.032,-0.9978,11294.59961,11294.83008,10935.63965,10992.12988,228170000,1
1189,0.148,0.791,0.061,-0.9901,10990.00977,11062.03027,10824.75977,11061.12012,197160000,1
1190,0.156,0.752,0.092,-0.9897,11054.99023,11140.84961,10987.17969,11105.84961,189980000,1
1191,0.212,0.727,0.061,-0.9962,11106.83008,11386.78027,10993.83984,11246.73047,192600000,1
1192,0.134,0.793,0.073,-0.9849,11247.71973,11433.40039,11247.49023,11433.17969,172080000,1
1193,0.172,0.733,0.095,-0.9919,11433.70996,11532.46973,11407.41016,11509.08984,425900000,0
1196,0.143,0.753,0.104,-0.9827,11506.82031,11506.82031,11255.25,11401.00977,157580000,1
1197,0.08,0.801,0.119,0.9228,11401.46973,11550.21973,11373.91992,11408.66016,157060000,0
1198,0.243,0.731,0.026,-0.9987,11408.58008,11447.86035,11117.28027,11124.83984,221860000,0
1199,0.174,0.753,0.074,-0.9951,11121.88965,11122.12012,10597.13965,10733.83008,306170000,1
1200,0.167,0.779,0.054,-0.9904,10732.76953,10808.49023,10638.73047,10771.48047,223140000,1
1203,0.142,0.789,0.069,-0.987,10771.78027,11057.49023,10771.78027,11043.86035,225620000,1
1204,0.218,0.731,0.051,-0.9981,11045.23047,11369.29981,11045.23047,11190.69043,212700000,0
1205,0.173,0.76,0.067,-0.9895,11189.09961,11317.08008,10996.98047,11010.90039,172410000,1
1206,0.099,0.804,0.097,0.1909,11012.79004,11271.13965,10965.4502,11153.98047,191340000,0
1207,0.155,0.757,0.088,-0.9886,11152.32031,11152.38965,10909.51953,10913.37988,213200000,0
1210,0.143,0.769,0.087,-0.9817,10912.09961,10979.19043,10653.33984,10655.29981,242870000,1
1211,0.186,0.739,0.075,-0.9915,10651.44043,10825.44043,10404.49023,10808.70996,267440000,1
1212,0.122,0.806,0.071,-0.9768,10800.46973,10950.88965,10738.09961,10939.9502,226440000,1
1213,0.182,0.757,0.061,-0.9956,10939.87012,11132.59961,10858.66992,11123.33008,190030000,0
1214,0.178,0.757,0.066,-0.9967,11123.41016,11232.04981,11051.12988,11103.12012,188080000,1
1217,0.252,0.696,0.052,-0.9986,11104.55957,11433.33008,11104.55957,11433.17969,144270000,0
1218,0.138,0.797,0.065,-0.9794,11432.79981,11447.86035,11365.66992,11416.29981,133360000,1
1219,0.18,0.749,0.072,-0.9968,11417.36035,11625.29981,11417.28027,11518.84961,188130000,0
1220,0.15,0.81,0.04,-0.9954,11518.08984,11518.08984,11377.82031,11478.12988,143990000,1
1221,0.188,0.75,0.061,-0.9966,11478.96973,11646.83008,11478.66016,11644.49023,133570000,0
1224,0.175,0.756,0.069,-0.9945,11643.34961,11643.34961,11378.34961,11397,140360000,1
1225,0.152,0.809,0.039,-0.995,11396.16992,11652.74023,11296.12012,11577.04981,201410000,0
1226,0.119,0.817,0.064,-0.9845,11577.54004,11633.7002,11469.16992,11504.62012,169580000,1
1227,0.107,0.781,0.113,0.6243,11502.12988,11581.25,11391.13965,11541.78027,166100000,1
1228,0.118,0.78,0.102,-0.9395,11543.21973,11812.45996,11542.83984,11808.79004,264000000,1
1231,0.168,0.791,0.041,-0.9946,11807.95996,11940.75,11805.76953,11913.62012,161870000,0
1232,0.189,0.684,0.128,-0.9865,11912.62988,11912.86035,11682.51953,11706.62012,161450000,1
1233,0.12,0.805,0.075,-0.9758,11707.75977,11891.20996,11694.36035,11869.04004,183730000,1
1234,0.167,0.76,0.074,-0.976,11872.07031,12284.30957,11872.07031,12208.54981,251640000,1
1235,0.171,0.785,0.044,-0.9957,12207.33984,12251.91992,12164.24023,12231.11035,163620000,0
1238,0.106,0.815,0.079,-0.89,12229.21973,12229.29004,11954.41016,11955.00977,185790000,0
1239,0.106,0.771,0.123,0.8748,11951.53027,11951.75977,11630.03027,11657.95996,218290000,1
1240,0.164,0.764,0.072,-0.9821,11658.49023,11876.83008,11658.49023,11836.04004,154140000,1
1241,0.145,0.762,0.093,-0.9742,11835.58984,12065.92969,11835.42969,12044.46973,158170000,0
1242,0.158,0.743,0.099,-0.9762,12043.41016,12043.49023,11850.30957,11983.24023,126150000,1
1245,0.165,0.771,0.064,-0.9917,11983.01953,12074.44043,11880.69043,12068.38965,122110000,1
1246,0.198,0.734,0.068,-0.9975,12055.51953,12187.50977,12002.16992,12170.17969,144950000,0
1247,0.123,0.821,0.056,-0.9753,12166.40039,12166.40039,11736.92969,11780.94043,180200000,1
1248,0.157,0.776,0.067,-0.9947,11780.03027,11961.13965,11779.87988,11893.86035,165250000,1
1249,0.159,0.763,0.078,-0.9932,11896.28027,12179.71973,11896.28027,12153.67969,134520000,0
1252,0.16,0.762,0.078,-0.9928,12153,12170.55957,12027.03027,12078.98047,119610000,1
1253,0.141,0.8,0.059,-0.9908,12077.91992,12165.11035,12001.25977,12096.16016,14510000,0
1254,0.096,0.839,0.065,-0.9615,12084.74023,12109.03027,11890.57031,11905.58984,166220000,0
1255,0.138,0.815,0.047,-0.9953,11905.66992,11948.42969,11676.34961,11770.73047,169830000,1
1256,0.115,0.81,0.075,-0.9225,11768.98047,11854.80957,11755.82031,11796.16016,181240000,0
1259,0.136,0.824,0.04,-0.9908,11795.54981,11795.7002,11454.07031,11547.30957,170960000,0
1260,0.209,0.697,0.094,-0.9975,11542.38965,11571.75,11433.96973,11493.71973,148570000,0
1261,0.159,0.793,0.048,-0.9962,11492.74023,11492.82031,11257.54981,11257.54981,152220000,0
1263,0.178,0.755,0.067,-0.9943,11251.87988,11361.46973,11231.42969,11231.65039,87480000,1
1266,0.163,0.754,0.084,-0.9917,11232.46973,11562.09961,11232.16016,11523.00977,204950000,1
1267,0.11,0.818,0.071,-0.9673,11523.00977,11624.00977,11517.04004,11555.62988,156950000,1
1268,0.116,0.831,0.053,-0.9858,11559.26953,12045.67969,11559.26953,12045.67969,286790000,0
1269,0.199,0.745,0.057,-0.9974,12046.20996,12062.63965,11974.62012,12020.03027,143700000,0
1270,0.192,0.714,0.093,-0.9918,12022.37012,12146.67969,12007.12012,12019.41992,150110000,1
1273,0.218,0.688,0.095,-0.9984,12021.54004,12186.53027,12021.45996,12097.83008,153830000,1
1274,0.166,0.756,0.078,-0.9951,12097.75,12215.70996,12076.70996,12150.12988,145920000,1
1275,0.167,0.751,0.081,-0.9919,12144.41016,12257.66992,12060.37012,12196.37012,168440000,0
1276,0.161,0.762,0.077,-0.9936,12195.91016,12195.91016,11966.21973,11997.7002,165880000,1
1277,0.174,0.772,0.054,-0.9947,11996.03027,12212.83008,11995.50977,12184.25977,154250000,0
1280,0.154,0.779,0.066,-0.9942,12181.08008,12181.37988,11940.86035,12021.38965,149050000,0
1281,0.13,0.818,0.052,-0.9871,12018.66016,12147.7002,11904.37988,11954.94043,171910000,0
1282,0.159,0.811,0.031,-0.9969,11949.71973,11950.01953,11786.46973,11823.48047,161240000,1
1283,0.178,0.765,0.056,-0.997,11825.29004,11967.83984,11825.21973,11868.80957,136930000,0
1284,0.212,0.736,0.052,-0.9965,11870.25,11968.17969,11819.30957,11866.38965,389520000,0
1287,0.158,0.803,0.039,-0.9874,11866.54004,11925.87988,11735.19043,11766.25977,135170000,1
1288,0.109,0.837,0.055,-0.9811,11769.20996,12117.12988,11768.83008,12103.58008,165180000,1
1289,0.169,0.761,0.071,-0.9917,12103.58008,12119.7002,11999.44043,12107.74023,163250000,1
1290,0.197,0.71,0.093,-0.9973,12107.58984,12182.70996,12107.37012,12169.65039,151610000,1
1291,0.188,0.769,0.043,-0.9979,12169.87988,12297.44043,12169.79981,12294,80420000,0
1295,0.164,0.782,0.054,-0.9924,12293.46973,12328.46973,12269.96973,12291.34961,95980000,0
1296,0.217,0.726,0.057,-0.9975,12288.84961,12299.11035,12140.16992,12151.41016,84010000,1
1297,0.126,0.778,0.096,-0.9588,12152.32031,12293.95996,12152.08984,12287.04004,8410000,0
1298,0.148,0.796,0.055,-0.9862,12286.28027,12290.05957,12213.78027,12217.55957,96670000,1
1302,0.142,0.796,0.062,-0.9942,12221.19043,12479.65039,12221.19043,12397.37988,152560000,1
1303,0.133,0.807,0.06,-0.9895,12392.45996,12430,12337.25,12418.41992,145130000,0
1304,0.144,0.803,0.053,-0.9952,12418.41992,12435.98047,12283.90039,12415.7002,158440000,0
1305,0.239,0.713,0.048,-0.9969,12407.4502,12415.24023,12332.41016,12359.91992,131120000,1
1308,0.122,0.806,0.072,-0.9835,12359.30957,12409.08008,12333.84961,12392.69043,122200000,1
1309,0.133,0.8,0.067,-0.9849,12394.50977,12514.69043,12394.50977,12462.46973,141230000,0
1310,0.261,0.698,0.04,-0.9987,12459.51953,12462.58008,12399.00977,12449.4502,130260000,1
1311,0.123,0.846,0.031,-0.9854,12449.91016,12483.7002,12385.08008,12471.01953,128230000,0
1312,0.18,0.765,0.055,-0.9954,12469.95996,12470.12012,12311.79004,12422.05957,161470000,1
1316,0.105,0.835,0.06,-0.9845,12423.12012,12573.65039,12423.12012,12482.07031,148670000,1
1317,0.134,0.801,0.065,-0.9848,12474.69043,12582.28027,12453.2002,12578.9502,154170000,1
1318,0.121,0.832,0.047,-0.9807,12578.19043,12625.79981,12563.58008,12623.98047,148030000,1
1319,0.165,0.788,0.047,-0.9928,12623.83008,12720.48047,12620.75977,12720.48047,255110000,0
1322,0.195,0.738,0.066,-0.9974,12720.25,12764.49023,12665.83008,12708.82031,149860000,0
1323,0.194,0.765,0.041,-0.9973,12708.37012,12708.51953,12613.54004,12675.75,125420000,1
1324,0.166,0.751,0.083,-0.9919,12673.62988,12778.25977,12580.12012,12758.84961,135430000,0
1325,0.193,0.764,0.042,-0.9977,12756.95996,12841.9502,12695.16016,12734.62988,130840000,0
1326,0.225,0.734,0.041,-0.9977,12733.9502,12733.9502,12630.71973,12660.45996,164410000,0
1329,0.161,0.775,0.064,-0.9833,12659.16992,12659.32031,12529.41016,12653.71973,130430000,0
1330,0.146,0.785,0.069,-0.9828,12654.78027,12720.09961,12567.33008,12632.91016,168070000,1
1331,0.175,0.736,0.089,-0.991,12632.75977,12784.62012,12632.75977,12716.45996,143500000,0
1332,0.139,0.777,0.084,-0.9768,12716.54004,12741.88965,12676.04981,12705.41016,114360000,1
1333,0.188,0.725,0.087,-0.994,12705.04004,12869.9502,12704.95996,12862.23047,142840000,0
1336,0.147,0.831,0.022,-0.9964,12860.71973,12860.79004,12793.42969,12845.12988,108040000,1
1337,0.171,0.756,0.074,-0.9931,12844.37012,12903.70996,12782.57031,12878.2002,116150000,1
1338,0.09,0.831,0.079,-0.6058,12865.79004,12893.63965,12817.69043,12883.9502,138250000,1
1339,0.183,0.77,0.047,-0.997,12884.41016,12924.70996,12846.41016,12890.45996,157080000,0
1340,0.142,0.8,0.058,-0.989,12889.54981,12889.62988,12743.55957,12801.23047,123620000,1
1343,0.178,0.783,0.039,-0.9962,12799.11035,12887.92969,12799.11035,12874.04004,112240000,1
1344,0.122,0.815,0.063,-0.9827,12871.76953,12878.87988,12786.92969,12878.28027,120050000,0
1345,0.214,0.742,0.044,-0.9966,12864.65039,12899.46973,12753.62012,12780.9502,127560000,1
1346,0.171,0.743,0.086,-0.9933,12779.80957,12914,12779.58008,12904.08008,134450000,1
1347,0.183,0.793,0.024,-0.9973,12903.33008,12967.91992,12903.25,12949.87012,234650000,1
1351,0.192,0.761,0.048,-0.9973,12949.33984,13005.04004,12926.11035,12965.69043,164780000,0
1352,0.204,0.713,0.083,-0.9928,12966.21973,12977.91016,12914.83008,12938.66992,124200000,1
1353,0.182,0.758,0.059,-0.9941,12937.08008,12996.08008,12882.66992,12984.69043,120480000,1
1354,0.199,0.734,0.067,-0.9969,12981.2002,13013.82031,12950.58984,12982.9502,89440000,1
1357,0.168,0.767,0.064,-0.9946,12981.12988,13027.51953,12882.58984,12981.50977,143530000,1
1358,0.152,0.787,0.061,-0.9852,12976.74023,13021.50977,12952.82031,13005.12012,114490000,0
1359,0.16,0.757,0.083,-0.9928,13005.41992,13055.75,12929.66016,12952.07031,182460000,1
1360,0.14,0.808,0.052,-0.9926,12952.29004,13032.66992,12943.05957,12980.29981,139670000,0
1361,0.141,0.782,0.077,-0.9894,12980.75,12997.50977,12927.76953,12977.57031,93900000,0
1364,0.133,0.775,0.092,-0.9676,12977.33984,12977.33984,12883.91016,12962.80957,108630000,0
1365,0.144,0.795,0.061,-0.9849,12958.65039,12958.73047,12734.86035,12759.15039,142330000,1
1366,0.178,0.766,0.057,-0.9945,12756.12012,12857.73047,12751.50977,12837.33008,175110000,1
1367,0.153,0.793,0.054,-0.9923,12835.53027,12937.19043,12835.53027,12907.94043,103530000,1
1368,0.159,0.75,0.091,-0.9766,12908.62012,12968.79004,12906.42969,12922.01953,103240000,1
1371,0.155,0.771,0.074,-0.9906,12920.58008,12976.36035,12919.98047,12959.70996,100000000,1
1372,0.158,0.787,0.054,-0.9933,12953.2002,13180.40039,12953.12988,13177.67969,163130000,1
1373,0.149,0.776,0.075,-0.9879,13177.15039,13221.26953,13166.25,13194.09961,163610000,1
1374,0.114,0.809,0.078,-0.9659,13192.96973,13253.50977,13170.19043,13252.75977,161650000,0
1375,0.143,0.797,0.06,-0.9964,13253.50977,13289.08008,13231.4502,13232.62012,392620000,1
1378,0.147,0.774,0.079,-0.9888,13231.94043,13269.70996,13208.62988,13239.12988,147120000,0
1379,0.083,0.86,0.058,-0.8422,13238.4502,13238.4502,13123.37988,13170.19043,131660000,0
1380,0.133,0.805,0.062,-0.9805,13170.79004,13190.01953,13112.92969,13124.62012,124860000,0
1381,0.25,0.717,0.033,-0.9991,13124.40039,13124.46973,13017.41992,13046.13965,122060000,1
1382,0.108,0.771,0.12,0.8505,13045.99023,13099.91016,13002.76953,13080.73047,129930000,1
1385,0.087,0.827,0.086,-0.4939,13082.62012,13243.86035,13082.38965,13241.62988,122080000,0
1386,0.155,0.776,0.069,-0.994,13242.08984,13264.98047,13194.33008,13197.73047,129280000,0
1387,0.096,0.841,0.064,-0.9431,13195.38965,13212.63965,13069.25977,13126.20996,141540000,1
1388,0.202,0.737,0.061,-0.9959,13125.99023,13151.57031,13032.66992,13145.82031,136250000,1
1389,0.178,0.773,0.049,-0.9972,13147.94043,13224.49023,13147.78027,13212.04004,171190000,1
1392,0.132,0.788,0.081,-0.9684,13211.36035,13297.11035,13153.69043,13264.49023,108790000,0
1393,0.124,0.809,0.066,-0.9783,13258.95996,13265.36035,13131.20996,13199.54981,123980000,0
1394,0.115,0.843,0.041,-0.9718,13198.19043,13198.19043,13020.86035,13074.75,125000000,0
1395,0.099,0.868,0.033,-0.9736,13067.17969,13088.11035,13012.45996,13060.13965,109530000,0
1399,0.133,0.818,0.049,-0.99,13057.57031,13057.71973,12903.78027,12929.58984,105580000,0
1400,0.122,0.784,0.094,-0.9029,12929.44043,12929.58984,12710.55957,12715.92969,159290000,1
1401,0.143,0.778,0.079,-0.9858,12716.91992,12844.82031,12716.91992,12805.38965,125210000,1
1402,0.153,0.744,0.103,-0.9876,12806.4502,12986.95996,12806.29981,12986.58008,119780000,0
1403,0.129,0.823,0.048,-0.9787,12986.2002,12986.34961,12845.28027,12849.58984,140990000,1
1406,0.163,0.761,0.076,-0.996,12850.87988,12986.76953,12850.79981,12921.41016,120990000,1
1407,0.131,0.837,0.032,-0.9945,12921.79004,13131.36035,12921.79004,13115.54004,115320000,0
1408,0.167,0.769,0.065,-0.9879,13114.55957,13114.55957,13027.49023,13032.75,113520000,0
1409,0.148,0.769,0.083,-0.9876,13028.73047,13080.2002,12896.82031,12964.09961,139810000,1
1410,0.129,0.782,0.089,-0.9695,12964.48047,13082.54004,12964.25,13029.25977,212080000,0
1413,0.128,0.818,0.055,-0.9884,13028.2002,13028.2002,12845.58008,12927.16992,139370000,1
1414,0.16,0.758,0.083,-0.9918,12927.76953,13050.29981,12926.49023,13001.55957,134110000,1
1415,0.151,0.784,0.065,-0.983,12997.69043,13105.7002,12993.59961,13090.71973,135260000,1
1416,0.143,0.778,0.08,-0.9917,13090.11035,13227.82031,13075.95996,13204.62012,107570000,1
1417,0.186,0.757,0.057,-0.996,13204.7002,13266.67969,13192.20996,13228.30957,110850000,0
1420,0.121,0.847,0.032,-0.9862,13228.30957,13228.75977,13176.00977,13213.62988,127870000,1
1421,0.122,0.838,0.04,-0.9922,13214.16016,13338.66016,13174.65039,13279.32031,123400000,0
1422,0.15,0.755,0.095,-0.9732,13278.11035,13278.11035,13192.20996,13268.57031,100770000,0
1423,0.149,0.799,0.052,-0.9944,13267.58984,13284.08984,13175.63965,13206.58984,102090000,0
1424,0.154,0.786,0.061,-0.9924,13204.62012,13205,13022.33984,13038.26953,113790000,0
1427,0.129,0.771,0.1,-0.9062,13035.84961,13049.08984,12970,13008.53027,110080000,0
1428,0.193,0.73,0.077,-0.9942,13000.73047,13000.73047,12810.38965,12932.08984,138620000,0
1429,0.111,0.804,0.085,-0.922,12921.80957,12921.80957,12748.48047,12835.05957,147460000,1
1430,0.202,0.756,0.042,-0.9988,12831.58008,12931.70996,12820.29981,12855.04004,151650000,0
1431,0.117,0.761,0.123,0.7543,12851.79004,12918.00977,12779.28027,12820.59961,148370000,0
1434,0.153,0.768,0.079,-0.9927,12818.49023,12818.86035,12661.48047,12695.34961,143190000,0
1435,0.15,0.816,0.033,-0.995,12695.04981,12758.42969,12608.16016,12632,156060000,0
1436,0.177,0.768,0.055,-0.997,12617.32031,12722.62988,12597.33984,12598.54981,143130000,0
1437,0.184,0.772,0.045,-0.9974,12598.32031,12611.41992,12440.51953,12442.49023,147430000,0
1438,0.145,0.789,0.066,-0.9913,12443.01953,12492.96973,12336.75977,12369.37988,240720000,1
1441,0.173,0.792,0.036,-0.9973,12369.15039,12508.11035,12367.71973,12504.48047,142110000,0
1442,0.148,0.823,0.029,-0.9943,12505.37988,12575.95996,12447.33008,12502.80957,133650000,0
1443,0.186,0.756,0.058,-0.9973,12501.51953,12508.29981,12311.55957,12496.15039,152190000,1
1444,0.237,0.679,0.084,-0.9982,12491.91016,12539.58984,12419.62988,12529.75,126810000,0
1445,0.172,0.756,0.071,-0.9884,12530.74023,12533.12012,12421.53027,12454.83008,93000000,1
1449,0.172,0.792,0.036,-0.9959,12454.83008,12611.61035,12454.59961,12580.69043,107510000,0
